ids,label
2498,neg
2499,pos
2500,neg
2501,pos
2502,neg
2503,pos
2504,neg
2505,neg
2506,pos
2507,pos
2508,pos
2509,pos
2510,pos
2511,neg
2512,neg
2513,pos
2514,pos
2515,neg
2516,pos
2517,pos
2518,pos
2519,pos
2520,pos
2521,pos
2522,neg
2523,pos
2524,neg
2525,pos
2526,pos
2527,pos
2528,neg
2529,pos
2530,neg
2531,neg
2532,pos
2533,neg
2534,pos
2535,neg
2536,neg
2537,pos
2538,pos
2539,pos
2540,pos
2541,pos
2542,pos
2543,pos
2544,pos
2545,pos
2546,neg
2547,pos
2548,pos
2549,pos
2550,neg
2551,neg
2552,pos
2553,neg
2554,pos
2555,neg
2556,pos
2557,pos
2558,pos
2559,pos
2560,pos
2561,neg
2562,neg
2563,pos
2564,neg
2565,pos
2566,pos
2567,neg
2568,pos
2569,pos
2570,neg
2571,neg
2572,neg
2573,neg
2574,neg
2575,neg
2576,pos
2577,pos
2578,pos
2579,pos
2580,neg
2581,pos
2582,pos
2583,pos
2584,neg
2585,neg
2586,neg
2587,pos
2588,pos
2589,neg
2590,pos
2591,neg
2592,pos
2593,pos
2594,pos
2595,pos
2596,pos
2597,neg
2598,pos
2599,pos
2600,neg
2601,pos
2602,neg
2603,pos
2604,neg
2605,pos
2606,neg
2607,neg
2608,neg
2609,neg
2610,pos
2611,pos
2612,neg
2613,pos
2614,neg
2615,neg
2616,pos
2617,neg
2618,pos
2619,neg
2620,neg
2621,neg
2622,neg
2623,neg
2624,pos
2625,pos
2626,pos
2627,pos
2628,neg
2629,pos
2630,pos
2631,neg
2632,neg
2633,neg
2634,pos
2635,neg
2636,pos
2637,neg
2638,pos
2639,pos
2640,pos
2641,pos
2642,neg
2643,neg
2644,neg
2645,neg
2646,pos
2647,neg
2648,neg
2649,neg
2650,pos
2651,pos
2652,pos
2653,pos
2654,pos
2655,pos
2656,neg
2657,neg
2658,pos
2659,pos
2660,pos
2661,neg
2662,pos
2663,pos
2664,pos
2665,pos
2666,pos
2667,pos
2668,pos
2669,neg
2670,neg
2671,pos
2672,pos
2673,neg
2674,neg
2675,neg
2676,pos
2677,pos
2678,neg
2679,pos
2680,pos
2681,pos
2682,neg
2683,pos
2684,neg
2685,neg
2686,pos
2687,pos
2688,neg
2689,pos
2690,neg
2691,neg
2692,neg
2693,neg
2694,pos
2695,neg
2696,neg
2697,neg
2698,neg
2699,pos
2700,neg
2701,pos
2702,neg
2703,pos
2704,neg
2705,pos
2706,pos
2707,neg
2708,neg
2709,pos
2710,neg
2711,neg
2712,pos
2713,neg
2714,neg
2715,pos
2716,pos
2717,pos
2718,neg
2719,pos
2720,neg
2721,pos
2722,neg
2723,neg
2724,neg
2725,neg
2726,pos
2727,neg
2728,pos
2729,neg
2730,neg
2731,pos
2732,neg
2733,neg
2734,pos
2735,neg
2736,pos
2737,neg
2738,neg
2739,pos
2740,neg
2741,pos
2742,pos
2743,neg
2744,neg
2745,pos
2746,neg
2747,pos
2748,pos
2749,pos
2750,pos
2751,pos
2752,pos
2753,pos
2754,pos
2755,pos
2756,neg
2757,neg
2758,pos
2759,neg
2760,pos
2761,neg
2762,pos
2763,neg
2764,pos
2765,neg
2766,neg
2767,neg
2768,pos
2769,neg
2770,pos
2771,neg
2772,pos
2773,pos
2774,pos
2775,pos
2776,neg
2777,neg
2778,pos
2779,neg
2780,neg
2781,neg
2782,neg
2783,neg
2784,neg
2785,neg
2786,neg
2787,neg
2788,pos
2789,neg
2790,neg
2791,neg
2792,pos
2793,neg
2794,pos
2795,pos
2796,neg
2797,neg
2798,pos
2799,pos
2800,pos
2801,pos
2802,pos
2803,neg
2804,neg
2805,pos
2806,pos
2807,neg
2808,pos
2809,neg
2810,neg
2811,pos
2812,pos
2813,pos
2814,pos
2815,pos
2816,neg
2817,neg
2818,pos
2819,pos
2820,pos
2821,neg
2822,pos
2823,neg
2824,pos
2825,pos
2826,pos
2827,neg
2828,neg
2829,pos
2830,neg
2831,pos
2832,neg
2833,neg
2834,pos
2835,neg
2836,neg
2837,pos
2838,neg
2839,pos
2840,pos
2841,neg
2842,neg
2843,neg
2844,pos
2845,neg
2846,neg
2847,neg
2848,neg
2849,neg
2850,neg
2851,neg
2852,neg
2853,pos
2854,neg
2855,neg
2856,pos
2857,pos
2858,pos
2859,neg
2860,neg
2861,neg
2862,neg
2863,neg
2864,pos
2865,neg
2866,pos
2867,neg
2868,neg
2869,neg
2870,pos
2871,pos
2872,neg
2873,neg
2874,pos
2875,neg
2876,neg
2877,neg
2878,neg
2879,neg
2880,neg
2881,pos
2882,pos
2883,pos
2884,pos
2885,neg
2886,neg
2887,pos
2888,neg
2889,neg
2890,pos
2891,neg
2892,pos
2893,neg
2894,pos
2895,neg
2896,neg
2897,pos
2898,pos
2899,neg
2900,pos
2901,neg
2902,neg
2903,neg
2904,neg
2905,neg
2906,neg
2907,pos
2908,neg
2909,neg
2910,pos
2911,pos
2912,pos
2913,neg
2914,neg
2915,neg
2916,pos
2917,pos
2918,neg
2919,pos
2920,neg
2921,pos
2922,pos
2923,pos
2924,neg
2925,pos
2926,pos
2927,neg
2928,neg
2929,neg
2930,pos
2931,pos
2932,pos
2933,neg
2934,neg
2935,pos
2936,neg
2937,neg
2938,neg
2939,pos
2940,pos
2941,pos
2942,pos
2943,pos
2944,neg
2945,pos
2946,neg
2947,pos
2948,neg
2949,pos
2950,pos
2951,neg
2952,neg
2953,neg
2954,pos
2955,neg
2956,pos
2957,neg
2958,neg
2959,pos
2960,pos
2961,neg
2962,neg
2963,neg
2964,neg
2965,neg
2966,neg
2967,neg
2968,neg
2969,pos
2970,pos
2971,pos
2972,pos
2973,neg
2974,pos
2975,pos
2976,neg
2977,neg
2978,pos
2979,neg
2980,neg
2981,neg
2982,neg
2983,pos
2984,pos
2985,neg
2986,neg
2987,pos
2988,pos
2989,neg
2990,pos
2991,pos
2992,neg
2993,pos
2994,pos
2995,pos
2996,pos
2997,neg
2998,pos
2999,pos
3000,neg
3001,pos
3002,neg
3003,pos
3004,pos
3005,pos
3006,pos
3007,pos
3008,pos
3009,neg
3010,neg
3011,neg
3012,pos
3013,neg
3014,pos
3015,pos
3016,pos
3017,neg
3018,neg
3019,neg
3020,neg
3021,pos
3022,pos
3023,pos
3024,pos
3025,pos
3026,pos
3027,neg
3028,neg
3029,neg
3030,pos
3031,neg
3032,neg
3033,neg
3034,pos
3035,neg
3036,pos
3037,neg
3038,pos
3039,neg
3040,pos
3041,pos
3042,neg
3043,pos
3044,pos
3045,neg
3046,neg
3047,pos
3048,neg
3049,neg
3050,neg
3051,neg
3052,pos
3053,pos
3054,neg
3055,neg
3056,pos
3057,pos
3058,neg
3059,pos
3060,pos
3061,neg
3062,neg
3063,pos
3064,pos
3065,pos
3066,neg
3067,pos
3068,neg
3069,pos
3070,pos
3071,neg
3072,pos
3073,neg
3074,neg
3075,neg
3076,neg
3077,pos
3078,pos
3079,pos
3080,neg
3081,pos
3082,pos
3083,neg
3084,pos
3085,pos
3086,neg
3087,neg
3088,neg
3089,neg
3090,pos
3091,neg
3092,pos
3093,neg
3094,pos
3095,neg
3096,neg
3097,pos
3098,neg
3099,neg
3100,neg
3101,neg
3102,pos
3103,pos
3104,pos
3105,pos
3106,pos
3107,pos
3108,neg
3109,neg
3110,neg
3111,pos
3112,pos
3113,pos
3114,neg
3115,pos
3116,neg
3117,neg
3118,pos
3119,neg
3120,pos
3121,neg
3122,neg
3123,neg
3124,pos
3125,pos
3126,pos
3127,pos
3128,pos
3129,pos
3130,neg
3131,neg
3132,pos
3133,neg
3134,neg
3135,neg
3136,pos
3137,neg
3138,neg
3139,pos
3140,neg
3141,neg
3142,neg
3143,neg
3144,neg
3145,pos
3146,neg
3147,pos
3148,neg
3149,neg
3150,pos
3151,neg
3152,pos
3153,neg
3154,pos
3155,neg
3156,pos
3157,pos
3158,pos
3159,pos
3160,pos
3161,neg
3162,neg
3163,neg
3164,pos
3165,pos
3166,pos
3167,neg
3168,pos
3169,neg
3170,neg
3171,neg
3172,pos
3173,pos
3174,pos
3175,neg
3176,pos
3177,pos
3178,neg
3179,pos
3180,neg
3181,neg
3182,pos
3183,pos
3184,pos
3185,pos
3186,pos
3187,pos
3188,pos
3189,pos
3190,neg
3191,neg
3192,neg
3193,pos
3194,neg
3195,neg
3196,pos
3197,pos
3198,neg
3199,neg
3200,neg
3201,neg
3202,neg
3203,neg
3204,neg
3205,pos
3206,pos
3207,neg
3208,pos
3209,pos
3210,neg
3211,pos
3212,pos
3213,neg
3214,pos
3215,neg
3216,neg
3217,neg
3218,neg
3219,neg
3220,neg
3221,neg
3222,neg
3223,neg
3224,pos
3225,neg
3226,pos
3227,neg
3228,neg
3229,neg
3230,pos
3231,pos
3232,pos
3233,pos
3234,pos
3235,pos
3236,neg
3237,neg
3238,neg
3239,neg
3240,neg
3241,neg
3242,pos
3243,pos
3244,pos
3245,pos
3246,neg
3247,pos
3248,pos
3249,neg
3250,neg
3251,pos
3252,pos
3253,pos
3254,neg
3255,neg
3256,pos
3257,pos
3258,pos
3259,pos
3260,neg
3261,pos
3262,pos
3263,pos
3264,pos
3265,pos
3266,neg
3267,neg
3268,pos
3269,pos
3270,neg
3271,pos
3272,neg
3273,pos
3274,neg
3275,pos
3276,neg
3277,neg
3278,neg
3279,neg
3280,neg
3281,neg
3282,pos
3283,pos
3284,neg
3285,neg
3286,pos
3287,neg
3288,pos
3289,pos
3290,neg
3291,neg
3292,neg
3293,neg
3294,neg
3295,neg
3296,neg
3297,neg
3298,neg
3299,pos
3300,neg
3301,neg
3302,neg
3303,pos
3304,neg
3305,neg
3306,pos
3307,neg
3308,pos
3309,pos
3310,pos
3311,neg
3312,neg
3313,pos
3314,pos
3315,pos
3316,neg
3317,pos
3318,neg
3319,pos
3320,pos
3321,neg
3322,neg
3323,neg
3324,pos
3325,pos
3326,pos
3327,pos
3328,neg
3329,neg
3330,neg
3331,pos
3332,pos
3333,pos
3334,neg
3335,neg
3336,pos
3337,pos
3338,pos
3339,neg
3340,neg
3341,neg
3342,neg
3343,pos
3344,pos
3345,pos
3346,pos
3347,neg
3348,neg
3349,neg
3350,neg
3351,neg
3352,pos
3353,pos
3354,pos
3355,neg
3356,pos
3357,neg
3358,pos
3359,neg
3360,neg
3361,pos
3362,pos
3363,pos
3364,pos
3365,neg
3366,neg
3367,pos
3368,neg
3369,neg
3370,neg
3371,pos
3372,pos
3373,neg
3374,pos
3375,neg
3376,neg
3377,neg
3378,neg
3379,pos
3380,neg
3381,pos
3382,pos
3383,neg
3384,pos
3385,pos
3386,pos
3387,pos
3388,pos
3389,pos
3390,pos
3391,neg
3392,pos
3393,neg
3394,pos
3395,pos
3396,neg
3397,neg
3398,neg
3399,neg
3400,pos
3401,pos
3402,pos
3403,neg
3404,neg
3405,pos
3406,pos
3407,neg
3408,pos
3409,pos
3410,pos
3411,pos
3412,pos
3413,neg
3414,pos
3415,pos
3416,neg
3417,neg
3418,neg
3419,pos
3420,neg
3421,neg
3422,pos
3423,neg
3424,neg
3425,neg
3426,neg
3427,pos
3428,neg
3429,neg
3430,neg
3431,neg
3432,pos
3433,pos
3434,neg
3435,neg
3436,neg
3437,neg
3438,pos
3439,pos
3440,neg
3441,neg
3442,pos
3443,neg
3444,pos
3445,pos
3446,pos
3447,pos
3448,pos
3449,neg
3450,pos
3451,neg
3452,neg
3453,neg
3454,pos
3455,pos
3456,pos
3457,neg
3458,pos
3459,neg
3460,neg
3461,neg
3462,neg
3463,pos
3464,pos
3465,pos
3466,pos
3467,neg
3468,neg
3469,neg
3470,neg
3471,pos
3472,pos
3473,neg
3474,neg
3475,neg
3476,neg
3477,pos
3478,neg
3479,pos
3480,pos
3481,pos
3482,pos
3483,neg
3484,pos
3485,pos
3486,pos
3487,neg
3488,pos
3489,pos
3490,pos
3491,neg
3492,pos
3493,neg
3494,pos
3495,neg
3496,neg
3497,pos
3498,neg
3499,neg
3500,pos
3501,pos
3502,pos
3503,neg
3504,pos
3505,neg
3506,pos
3507,neg
3508,neg
3509,neg
3510,pos
3511,neg
3512,neg
3513,neg
3514,neg
3515,neg
3516,neg
3517,neg
3518,neg
3519,neg
3520,pos
3521,neg
3522,pos
3523,pos
3524,neg
3525,neg
3526,pos
3527,pos
3528,pos
3529,neg
3530,neg
3531,pos
3532,pos
3533,pos
3534,pos
3535,neg
3536,neg
3537,pos
3538,neg
3539,neg
3540,pos
3541,neg
3542,pos
3543,pos
3544,pos
3545,pos
3546,neg
3547,neg
3548,pos
3549,pos
3550,pos
3551,pos
3552,pos
3553,pos
3554,pos
3555,neg
3556,neg
3557,neg
3558,neg
3559,pos
3560,pos
3561,pos
3562,pos
3563,neg
3564,pos
3565,neg
3566,neg
3567,pos
3568,neg
3569,pos
3570,neg
3571,neg
3572,pos
3573,neg
3574,pos
3575,neg
3576,neg
3577,neg
3578,pos
3579,neg
3580,neg
3581,pos
3582,neg
3583,pos
3584,neg
3585,neg
3586,neg
3587,pos
3588,pos
3589,pos
3590,pos
3591,pos
3592,pos
3593,neg
3594,pos
3595,neg
3596,pos
3597,pos
3598,pos
3599,pos
3600,neg
3601,pos
3602,pos
3603,pos
3604,pos
3605,neg
3606,neg
3607,neg
3608,pos
3609,pos
3610,pos
3611,neg
3612,neg
3613,pos
3614,neg
3615,pos
3616,pos
3617,pos
3618,pos
3619,neg
3620,neg
3621,neg
3622,neg
3623,pos
3624,neg
3625,pos
3626,neg
3627,neg
3628,neg
3629,pos
3630,pos
3631,neg
3632,pos
3633,pos
3634,pos
3635,pos
3636,neg
3637,pos
3638,pos
3639,neg
3640,neg
3641,pos
3642,neg
3643,pos
3644,neg
3645,pos
3646,neg
3647,pos
3648,pos
3649,neg
3650,pos
3651,neg
3652,pos
3653,pos
3654,neg
3655,neg
3656,pos
3657,pos
3658,neg
3659,neg
3660,neg
3661,neg
3662,neg
3663,neg
3664,pos
3665,pos
3666,neg
3667,pos
3668,neg
3669,pos
3670,neg
3671,neg
3672,pos
3673,pos
3674,pos
3675,neg
3676,pos
3677,pos
3678,pos
3679,neg
3680,pos
3681,neg
3682,neg
3683,neg
3684,pos
3685,neg
3686,pos
3687,neg
3688,pos
3689,neg
3690,pos
3691,pos
3692,neg
3693,pos
3694,neg
3695,neg
3696,pos
3697,neg
3698,pos
3699,pos
3700,neg
3701,neg
3702,pos
3703,pos
3704,pos
3705,pos
3706,neg
3707,neg
3708,pos
3709,pos
3710,pos
3711,neg
3712,neg
3713,pos
3714,neg
3715,neg
3716,neg
3717,neg
3718,pos
3719,neg
3720,neg
3721,pos
3722,pos
3723,pos
3724,neg
3725,pos
3726,pos
3727,neg
3728,neg
3729,neg
3730,neg
3731,pos
3732,neg
3733,neg
3734,neg
3735,neg
3736,neg
3737,neg
3738,neg
3739,neg
3740,pos
3741,neg
3742,pos
3743,pos
3744,pos
3745,neg
3746,pos
3747,pos
3748,pos
3749,neg
3750,pos
3751,pos
3752,neg
3753,pos
3754,pos
3755,pos
3756,pos
3757,neg
3758,pos
3759,neg
3760,pos
3761,pos
3762,pos
3763,neg
3764,pos
3765,pos
3766,pos
3767,neg
3768,neg
3769,pos
3770,neg
3771,neg
3772,neg
3773,pos
3774,neg
3775,pos
3776,neg
3777,pos
3778,neg
3779,pos
3780,neg
3781,neg
3782,pos
3783,neg
3784,neg
3785,neg
3786,pos
3787,neg
3788,neg
3789,pos
3790,pos
3791,neg
3792,pos
3793,neg
3794,neg
3795,neg
3796,neg
3797,neg
3798,neg
3799,pos
3800,pos
3801,pos
3802,pos
3803,pos
3804,pos
3805,neg
3806,neg
3807,neg
3808,neg
3809,pos
3810,neg
3811,neg
3812,pos
3813,neg
3814,neg
3815,neg
3816,pos
3817,pos
3818,pos
3819,pos
3820,neg
3821,pos
3822,neg
3823,neg
3824,pos
3825,pos
3826,pos
3827,pos
3828,neg
3829,pos
3830,neg
3831,neg
3832,neg
3833,neg
3834,neg
3835,pos
3836,neg
3837,neg
3838,pos
3839,pos
3840,pos
3841,pos
3842,neg
3843,neg
3844,neg
3845,neg
3846,neg
3847,pos
3848,neg
3849,pos
3850,pos
3851,pos
3852,neg
3853,neg
3854,pos
3855,pos
3856,neg
3857,pos
3858,pos
3859,pos
3860,neg
3861,neg
3862,neg
3863,pos
3864,neg
3865,pos
3866,neg
3867,pos
3868,pos
3869,pos
3870,pos
3871,pos
3872,neg
3873,neg
3874,pos
3875,neg
3876,pos
3877,neg
3878,pos
3879,neg
3880,neg
3881,pos
3882,neg
3883,neg
3884,neg
3885,pos
3886,pos
3887,neg
3888,pos
3889,pos
3890,pos
3891,pos
3892,pos
3893,neg
3894,pos
3895,pos
3896,pos
3897,pos
3898,neg
3899,neg
3900,pos
3901,pos
3902,neg
3903,neg
3904,pos
3905,neg
3906,neg
3907,pos
3908,pos
3909,neg
3910,neg
3911,pos
3912,neg
3913,pos
3914,pos
3915,neg
3916,pos
3917,neg
3918,neg
3919,pos
3920,neg
3921,pos
3922,pos
3923,neg
3924,neg
3925,pos
3926,neg
3927,pos
3928,neg
3929,neg
3930,pos
3931,neg
3932,neg
3933,pos
3934,pos
3935,neg
3936,neg
3937,pos
3938,neg
3939,neg
3940,pos
3941,neg
3942,neg
3943,neg
3944,pos
3945,neg
3946,pos
3947,neg
3948,neg
3949,pos
3950,neg
3951,pos
3952,neg
3953,pos
3954,pos
3955,neg
3956,pos
3957,pos
3958,pos
3959,pos
3960,neg
3961,pos
3962,neg
3963,neg
3964,pos
3965,pos
3966,pos
3967,pos
3968,pos
3969,neg
3970,neg
3971,neg
3972,neg
3973,neg
3974,neg
3975,pos
3976,pos
3977,neg
3978,neg
3979,neg
3980,neg
3981,neg
3982,pos
3983,pos
3984,neg
3985,pos
3986,neg
3987,neg
3988,pos
3989,neg
3990,pos
3991,pos
3992,neg
3993,neg
3994,pos
3995,neg
3996,pos
3997,neg
3998,pos
3999,pos
4000,neg
4001,neg
4002,neg
4003,neg
4004,pos
4005,neg
4006,pos
4007,neg
4008,neg
4009,pos
4010,neg
4011,pos
4012,neg
4013,pos
4014,pos
4015,pos
4016,neg
4017,neg
4018,neg
4019,pos
4020,pos
4021,pos
4022,pos
4023,neg
4024,pos
4025,pos
4026,neg
4027,neg
4028,neg
4029,pos
4030,pos
4031,neg
4032,neg
4033,pos
4034,pos
4035,pos
4036,neg
4037,pos
4038,pos
4039,neg
4040,pos
4041,neg
4042,pos
4043,pos
4044,pos
4045,neg
4046,neg
4047,pos
4048,neg
4049,pos
4050,neg
4051,pos
4052,pos
4053,pos
4054,neg
4055,pos
4056,neg
4057,pos
4058,neg
4059,pos
4060,pos
4061,neg
4062,neg
4063,pos
4064,neg
4065,pos
4066,neg
4067,neg
4068,pos
4069,neg
4070,neg
4071,neg
4072,pos
4073,neg
4074,neg
4075,neg
4076,neg
4077,pos
4078,neg
4079,neg
4080,neg
4081,neg
4082,pos
4083,neg
4084,neg
4085,neg
4086,pos
4087,pos
4088,pos
4089,pos
4090,pos
4091,neg
4092,pos
4093,neg
4094,neg
4095,pos
4096,neg
4097,pos
4098,pos
4099,neg
4100,neg
4101,neg
4102,neg
4103,neg
4104,neg
4105,neg
4106,neg
4107,neg
4108,neg
4109,neg
4110,neg
4111,pos
4112,pos
4113,pos
4114,neg
4115,neg
4116,pos
4117,pos
4118,neg
4119,pos
4120,neg
4121,pos
4122,neg
4123,pos
4124,neg
4125,pos
4126,neg
4127,pos
4128,pos
4129,pos
4130,pos
4131,pos
4132,neg
4133,pos
4134,pos
4135,neg
4136,pos
4137,neg
4138,pos
4139,pos
4140,neg
4141,pos
4142,pos
4143,pos
4144,pos
4145,neg
4146,pos
4147,pos
4148,neg
4149,neg
4150,neg
4151,neg
4152,pos
4153,pos
4154,neg
4155,pos
4156,pos
4157,pos
4158,pos
4159,neg
4160,pos
4161,pos
4162,neg
4163,neg
4164,neg
4165,neg
4166,pos
4167,pos
4168,pos
4169,pos
4170,neg
4171,pos
4172,pos
4173,pos
4174,pos
4175,neg
4176,neg
4177,pos
4178,neg
4179,neg
4180,pos
4181,neg
4182,pos
4183,neg
4184,neg
4185,neg
4186,pos
4187,pos
4188,neg
4189,neg
4190,neg
4191,pos
4192,neg
4193,pos
4194,pos
4195,pos
4196,pos
4197,neg
4198,neg
4199,neg
4200,neg
4201,neg
4202,neg
4203,neg
4204,pos
4205,neg
4206,neg
4207,neg
4208,neg
4209,pos
4210,pos
4211,pos
4212,pos
4213,pos
4214,neg
4215,pos
4216,neg
4217,neg
4218,pos
4219,pos
4220,pos
4221,neg
4222,pos
4223,pos
4224,neg
4225,pos
4226,pos
4227,pos
4228,neg
4229,neg
4230,neg
4231,pos
4232,pos
4233,neg
4234,neg
4235,neg
4236,neg
4237,pos
4238,neg
4239,neg
4240,pos
4241,pos
4242,pos
4243,pos
4244,pos
4245,neg
4246,neg
4247,neg
4248,pos
4249,neg
4250,neg
4251,pos
4252,neg
4253,neg
4254,neg
4255,neg
4256,neg
4257,neg
4258,neg
4259,neg
4260,pos
4261,pos
4262,neg
4263,pos
4264,neg
4265,pos
4266,neg
4267,neg
4268,pos
4269,neg
4270,pos
4271,neg
4272,neg
4273,pos
4274,neg
4275,neg
4276,pos
4277,neg
4278,neg
4279,neg
4280,pos
4281,neg
4282,pos
4283,neg
4284,pos
4285,pos
4286,neg
4287,neg
4288,pos
4289,pos
4290,pos
4291,pos
4292,pos
4293,neg
4294,neg
4295,pos
4296,pos
4297,pos
4298,neg
4299,pos
4300,neg
4301,pos
4302,pos
4303,neg
4304,neg
4305,pos
4306,pos
4307,pos
4308,neg
4309,pos
4310,neg
4311,pos
4312,pos
4313,neg
4314,neg
4315,neg
4316,pos
4317,pos
4318,pos
4319,pos
4320,neg
4321,pos
4322,pos
4323,neg
4324,neg
4325,neg
4326,neg
4327,neg
4328,pos
4329,neg
4330,pos
4331,neg
4332,neg
4333,neg
4334,pos
4335,neg
4336,neg
4337,neg
4338,neg
4339,pos
4340,neg
4341,neg
4342,neg
4343,pos
4344,neg
4345,neg
4346,neg
4347,neg
4348,neg
4349,pos
4350,neg
4351,pos
4352,pos
4353,pos
4354,pos
4355,pos
4356,pos
4357,neg
4358,pos
4359,neg
4360,neg
4361,neg
4362,neg
4363,neg
4364,neg
4365,neg
4366,neg
4367,pos
4368,neg
4369,neg
4370,neg
4371,pos
4372,neg
4373,neg
4374,neg
4375,pos
4376,neg
4377,pos
4378,neg
4379,neg
4380,pos
4381,pos
4382,neg
4383,pos
4384,neg
4385,pos
4386,pos
4387,neg
4388,neg
4389,neg
4390,neg
4391,pos
4392,pos
4393,pos
4394,neg
4395,pos
4396,pos
4397,pos
4398,neg
4399,neg
4400,pos
4401,neg
4402,pos
4403,pos
4404,pos
4405,pos
4406,neg
4407,neg
4408,pos
4409,pos
4410,pos
4411,neg
4412,neg
4413,neg
4414,pos
4415,pos
4416,pos
4417,neg
4418,pos
4419,pos
4420,pos
4421,neg
4422,neg
4423,pos
4424,neg
4425,pos
4426,pos
4427,neg
4428,pos
4429,pos
4430,pos
4431,neg
4432,neg
4433,pos
4434,neg
4435,pos
4436,neg
4437,pos
4438,pos
4439,pos
4440,neg
4441,neg
4442,pos
4443,pos
4444,neg
4445,pos
4446,pos
4447,neg
4448,pos
4449,pos
4450,pos
4451,pos
4452,neg
4453,neg
4454,neg
4455,pos
4456,neg
4457,neg
4458,neg
4459,neg
4460,pos
4461,pos
4462,neg
4463,pos
4464,pos
4465,neg
4466,pos
4467,pos
4468,pos
4469,pos
4470,neg
4471,neg
4472,pos
4473,pos
4474,pos
4475,pos
4476,pos
4477,neg
4478,neg
4479,pos
4480,pos
4481,pos
4482,pos
4483,pos
4484,pos
4485,pos
4486,neg
4487,neg
4488,neg
4489,pos
4490,neg
4491,neg
4492,neg
4493,neg
4494,pos
4495,pos
4496,neg
4497,neg
4498,pos
4499,pos
4500,neg
4501,neg
4502,neg
4503,neg
4504,neg
4505,pos
4506,pos
4507,neg
4508,neg
4509,pos
4510,pos
4511,neg
4512,neg
4513,pos
4514,pos
4515,pos
4516,neg
4517,pos
4518,pos
4519,pos
4520,pos
4521,pos
4522,neg
4523,pos
4524,pos
4525,neg
4526,neg
4527,pos
4528,pos
4529,neg
4530,pos
4531,neg
4532,neg
4533,neg
4534,pos
4535,neg
4536,neg
4537,neg
4538,neg
4539,pos
4540,pos
4541,pos
4542,neg
4543,neg
4544,neg
4545,neg
4546,neg
4547,pos
4548,neg
4549,neg
4550,neg
4551,neg
4552,pos
4553,pos
4554,pos
4555,neg
4556,pos
4557,neg
4558,neg
4559,pos
4560,neg
4561,neg
4562,pos
4563,neg
4564,neg
4565,pos
4566,pos
4567,pos
4568,neg
4569,pos
4570,pos
4571,pos
4572,neg
4573,pos
4574,pos
4575,neg
4576,pos
4577,neg
4578,pos
4579,pos
4580,neg
4581,pos
4582,pos
4583,neg
4584,pos
4585,pos
4586,pos
4587,pos
4588,neg
4589,pos
4590,neg
4591,neg
4592,pos
4593,neg
4594,neg
4595,neg
4596,pos
4597,pos
4598,neg
4599,pos
4600,neg
4601,pos
4602,pos
4603,neg
4604,pos
4605,pos
4606,pos
4607,neg
4608,neg
4609,pos
4610,neg
4611,pos
4612,pos
4613,neg
4614,pos
4615,neg
4616,pos
4617,neg
4618,pos
4619,pos
4620,neg
4621,pos
4622,neg
4623,pos
4624,pos
4625,neg
4626,pos
4627,pos
4628,neg
4629,neg
4630,neg
4631,pos
4632,neg
4633,neg
4634,pos
4635,pos
4636,pos
4637,pos
4638,pos
4639,neg
4640,pos
4641,pos
4642,neg
4643,neg
4644,pos
4645,neg
4646,pos
4647,pos
4648,pos
4649,pos
4650,pos
4651,pos
4652,pos
4653,neg
4654,pos
4655,neg
4656,pos
4657,pos
4658,pos
4659,neg
4660,neg
4661,neg
4662,neg
4663,pos
4664,pos
4665,pos
4666,pos
4667,neg
4668,neg
4669,neg
4670,neg
4671,neg
4672,neg
4673,pos
4674,neg
4675,pos
4676,neg
4677,pos
4678,neg
4679,neg
4680,neg
4681,neg
4682,pos
4683,pos
4684,neg
4685,pos
4686,pos
4687,pos
4688,pos
4689,pos
4690,neg
4691,neg
4692,neg
4693,neg
4694,neg
4695,pos
4696,neg
4697,neg
4698,pos
4699,neg
4700,neg
4701,neg
4702,pos
4703,neg
4704,neg
4705,neg
4706,pos
4707,pos
4708,neg
4709,neg
4710,neg
4711,neg
4712,pos
4713,pos
4714,neg
4715,neg
4716,neg
4717,neg
4718,pos
4719,neg
4720,neg
4721,pos
4722,neg
4723,pos
4724,pos
4725,neg
4726,pos
4727,pos
4728,neg
4729,neg
4730,neg
4731,neg
4732,neg
4733,pos
4734,pos
4735,pos
4736,pos
4737,pos
4738,neg
4739,neg
4740,pos
4741,pos
4742,neg
4743,neg
4744,pos
4745,neg
4746,neg
4747,pos
4748,neg
4749,pos
4750,pos
4751,neg
4752,neg
4753,pos
4754,neg
4755,pos
4756,pos
4757,pos
4758,neg
4759,neg
4760,pos
4761,pos
4762,neg
4763,neg
4764,pos
4765,neg
4766,neg
4767,neg
4768,pos
4769,pos
4770,pos
4771,pos
4772,pos
4773,neg
4774,pos
4775,pos
4776,pos
4777,pos
4778,pos
4779,neg
4780,pos
4781,neg
4782,pos
4783,neg
4784,neg
4785,neg
4786,neg
4787,pos
4788,pos
4789,pos
4790,pos
4791,neg
4792,neg
4793,pos
4794,neg
4795,neg
4796,neg
4797,pos
4798,pos
4799,neg
4800,neg
4801,pos
4802,neg
4803,neg
4804,pos
4805,pos
4806,pos
4807,neg
4808,neg
4809,neg
4810,pos
4811,pos
4812,pos
4813,neg
4814,pos
4815,pos
4816,neg
4817,neg
4818,pos
4819,neg
4820,pos
4821,pos
4822,pos
4823,pos
4824,pos
4825,neg
4826,neg
4827,pos
4828,neg
4829,neg
